order_id,customer_id,product_id,order_date,quantity,amount,status
ORD-000368,CUST-00886,PROD-0043,2025-09-01,1,194.98,delivered
ORD-000369,CUST-00659,PROD-0023,2025-11-28,1,316.8,delivered
ORD-000370,CUST-00064,PROD-0027,2025-01-17,3,1226.67,delivered
ORD-000371,CUST-00091,PROD-0058,2025-06-28,1,94.09,returned
ORD-000372,CUST-00117,PROD-0037,2025-09-29,1,281.5,delivered
ORD-000373,CUST-00866,PROD-0006,2025-02-23,1,58.2,delivered
ORD-000374,CUST-00267,PROD-0065,2025-05-10,2,743.76,delivered
ORD-000375,CUST-00822,PROD-0006,2026-03-08,2,116.4,delivered
ORD-000376,CUST-00685,PROD-0050,2026-06-23,3,249.18,cancelled
ORD-000377,CUST-00559,PROD-0022,2025-04-27,1,81.18,delivered
ORD-000378,CUST-00140,PROD-0088,2025-03-07,1,308.17,shipped
ORD-000379,CUST-00246,PROD-0025,2026-05-03,1,150.74,delivered
ORD-000380,CUST-00661,PROD-0079,2026-04-05,2,679.98,delivered
ORD-000381,CUST-00758,PROD-0090,2026-01-06,1,312.61,shipped
ORD-000382,CUST-00395,PROD-0072,2026-06-10,1,323.86,returned
ORD-000383,CUST-00487,PROD-0051,2025-04-22,1,17.52,cancelled
ORD-000384,CUST-00476,PROD-0088,2026-04-08,1,308.17,delivered
ORD-000385,CUST-00517,PROD-0048,2026-05-31,3,1194.84,delivered
ORD-000386,CUST-00977,PROD-0070,2025-08-15,2,317.64,delivered
ORD-000387,CUST-00184,PROD-0099,2025-02-14,4,946.16,delivered
ORD-000388,CUST-00020,PROD-0065,2026-06-18,1,371.88,processing
ORD-000389,CUST-00937,PROD-0060,2025-11-05,3,1112.25,shipped
ORD-000390,CUST-00558,PROD-0046,2026-04-15,2,579.98,processing
ORD-000391,CUST-00524,PROD-0036,2025-02-01,1,204.86,processing
ORD-000392,CUST-00582,PROD-0058,2025-03-04,4,376.36,delivered
ORD-000393,CUST-00529,PROD-0076,2026-05-06,1,74.18,delivered
ORD-000394,CUST-00883,PROD-0038,2026-02-16,3,145.68,delivered
ORD-000395,CUST-00147,PROD-0011,2026-03-13,3,1303.32,processing
ORD-000396,CUST-00666,PROD-0012,2025-04-21,2,202.5,delivered
ORD-000397,CUST-00304,PROD-0042,2026-05-18,1,435.6,delivered
ORD-000398,CUST-00620,PROD-0039,2026-03-31,1,398.5,delivered
ORD-000399,CUST-00748,PROD-0071,2025-03-17,1,88.11,processing
ORD-000400,CUST-00820,PROD-0011,2025-03-24,1,434.44,delivered
ORD-000401,CUST-00864,PROD-0036,2025-11-26,2,409.72,returned
ORD-000402,CUST-00582,PROD-0052,2025-06-01,2,514.34,delivered
ORD-000403,CUST-00695,PROD-0031,2025-03-09,3,301.44,delivered
ORD-000404,CUST-00762,PROD-0033,2025-05-10,1,403.57,returned
ORD-000405,CUST-00228,PROD-0013,2025-10-09,2,482.44,delivered
ORD-000406,CUST-00102,PROD-0018,2026-07-16,3,1084.47,cancelled
ORD-000407,CUST-00587,PROD-0041,2025-11-29,2,466.56,delivered
ORD-000408,CUST-00417,PROD-0058,2026-01-26,1,94.09,delivered
ORD-000409,CUST-00958,PROD-0056,2026-06-28,1,46.78,delivered
ORD-000410,CUST-00216,PROD-0024,2025-10-29,1,359.45,delivered
ORD-000411,CUST-00407,PROD-0073,2026-04-10,2,747.56,delivered
ORD-000412,CUST-00399,PROD-0031,2026-06-02,2,200.96,delivered
ORD-000413,CUST-00923,PROD-0055,2026-03-17,4,1607.72,delivered
ORD-000414,CUST-00715,PROD-0010,2025-04-12,1,351.72,shipped
ORD-000415,CUST-00704,PROD-0060,2025-04-28,1,370.75,delivered
ORD-000416,CUST-00761,PROD-0002,2026-07-19,2,430.4,delivered
ORD-000417,CUST-00499,PROD-0015,2025-08-09,2,718.54,delivered
ORD-000418,CUST-00754,PROD-0003,2026-03-17,3,1230.72,shipped
ORD-000419,CUST-00465,PROD-0043,2026-04-08,2,389.96,shipped
ORD-000420,CUST-00691,PROD-0031,2025-08-22,1,100.48,delivered
ORD-000421,CUST-00949,PROD-0070,2026-02-28,2,317.64,delivered
ORD-000422,CUST-00974,PROD-0067,2025-12-14,2,337.44,processing
ORD-000423,CUST-00731,PROD-0056,2026-04-10,1,46.78,returned
ORD-000424,CUST-00082,PROD-0063,2026-02-13,1,149.69,delivered
ORD-000425,CUST-00604,PROD-0075,2026-03-02,1,117.06,delivered
ORD-000426,CUST-00947,PROD-0015,2025-04-08,1,359.27,shipped
ORD-000427,CUST-00687,PROD-0092,2025-11-17,2,177.2,delivered
ORD-000428,CUST-00751,PROD-0010,2026-03-14,1,351.72,delivered
ORD-000429,CUST-00772,PROD-0038,2025-11-17,1,48.56,cancelled
ORD-000430,CUST-00903,PROD-0047,2025-09-19,1,84.69,delivered
ORD-000431,CUST-00365,PROD-0057,2026-01-19,1,332.4,delivered
ORD-000432,CUST-00163,PROD-0050,2025-06-06,1,83.06,delivered
ORD-000433,CUST-00048,PROD-0071,2026-05-01,2,176.22,shipped
ORD-000434,CUST-00511,PROD-0015,2025-03-10,1,359.27,processing
ORD-000435,CUST-00329,PROD-0018,2025-04-04,1,361.49,delivered
ORD-000436,CUST-00840,PROD-0082,2025-03-29,1,166.34,shipped
ORD-000437,CUST-00116,PROD-0088,2025-04-06,1,308.17,shipped
ORD-000438,CUST-00941,PROD-0002,2026-03-19,1,215.2,delivered
ORD-000439,CUST-00849,PROD-0084,2025-04-09,1,218.42,delivered
ORD-000440,CUST-00337,PROD-0098,2026-01-17,3,948.12,delivered
ORD-000441,CUST-00881,PROD-0043,2025-05-14,2,389.96,returned
ORD-000442,CUST-00737,PROD-0026,2026-07-24,1,387.44,delivered
ORD-000443,CUST-00864,PROD-0071,2025-03-03,1,88.11,delivered
ORD-000444,CUST-00840,PROD-0038,2026-07-30,4,194.24,shipped
ORD-000445,CUST-00147,PROD-0094,2026-07-30,2,223.0,shipped
ORD-000446,CUST-00575,PROD-0042,2025-12-04,1,435.6,processing
ORD-000447,CUST-00806,PROD-0005,2025-05-06,2,460.08,shipped
ORD-000448,CUST-00323,PROD-0011,2026-02-25,2,868.88,delivered
ORD-000449,CUST-00443,PROD-0065,2025-12-29,2,743.76,delivered
ORD-000450,CUST-00837,PROD-0034,2026-03-10,1,298.58,delivered
ORD-000451,CUST-00013,PROD-0001,2025-02-22,1,40.56,delivered
ORD-000452,CUST-00943,PROD-0083,2025-10-22,1,380.55,delivered
ORD-000453,CUST-00494,PROD-0002,2025-11-16,3,645.6,delivered
ORD-000454,CUST-00701,PROD-0085,2025-12-27,1,440.85,shipped
ORD-000455,CUST-00287,PROD-0020,2025-04-17,1,412.81,delivered
ORD-000456,CUST-00720,PROD-0061,2026-06-04,3,746.61,delivered
ORD-000457,CUST-00114,PROD-0087,2025-08-06,3,201.9,shipped
ORD-000458,CUST-00480,PROD-0021,2025-06-08,4,981.88,delivered
ORD-000459,CUST-00022,PROD-0088,2026-05-09,3,924.51,delivered
ORD-000460,CUST-00349,PROD-0068,2025-08-18,4,913.88,delivered
ORD-000461,CUST-00726,PROD-0012,2025-04-21,1,101.25,delivered
ORD-000462,CUST-00683,PROD-0022,2025-12-25,2,162.36,returned
ORD-000463,CUST-00835,PROD-0020,2026-07-24,2,825.62,delivered
ORD-000464,CUST-00566,PROD-0082,2026-01-12,1,166.34,delivered
ORD-000465,CUST-00906,PROD-0001,2025-04-28,1,40.56,delivered
ORD-000466,CUST-00810,PROD-0030,2025-10-13,4,294.52,delivered
ORD-000467,CUST-00320,PROD-0097,2026-08-11,1,293.58,processing
ORD-000468,CUST-00126,PROD-0024,2025-08-20,3,1078.35,delivered
ORD-000469,CUST-00277,PROD-0014,2026-03-16,1,137.77,returned
ORD-000470,CUST-00976,PROD-0036,2026-07-29,1,204.86,delivered
ORD-000471,CUST-00204,PROD-0069,2026-07-25,1,374.77,returned
ORD-000472,CUST-00194,PROD-0075,2025-01-27,1,117.06,returned
ORD-000473,CUST-00681,PROD-0024,2025-10-01,2,718.9,delivered
ORD-000474,CUST-00664,PROD-0060,2025-01-30,1,370.75,delivered
ORD-000475,CUST-00547,PROD-0095,2025-07-04,1,378.62,delivered
ORD-000476,CUST-00696,PROD-0055,2025-10-07,1,401.93,delivered
ORD-000477,CUST-00286,PROD-0077,2025-11-13,1,164.4,delivered
ORD-000478,CUST-00057,PROD-0080,2025-12-14,1,297.2,delivered
ORD-000479,CUST-00734,PROD-0024,2025-12-26,2,718.9,delivered
ORD-000480,CUST-00303,PROD-0077,2025-01-07,1,164.4,delivered
ORD-000481,CUST-00163,PROD-0024,2025-07-05,1,359.45,delivered
ORD-000482,CUST-00019,PROD-0054,2025-05-27,1,327.08,shipped
ORD-000483,CUST-00370,PROD-0026,2026-08-03,1,387.44,shipped
ORD-000484,CUST-00264,PROD-0066,2026-02-15,1,213.16,delivered
ORD-000485,CUST-00794,PROD-0080,2025-03-13,1,297.2,cancelled
ORD-000486,CUST-00113,PROD-0038,2025-05-26,2,97.12,delivered
ORD-000487,CUST-00488,PROD-0065,2025-02-01,3,1115.64,delivered
ORD-000488,CUST-00327,PROD-0075,2025-04-04,2,234.12,delivered
ORD-000489,CUST-00542,PROD-0051,2026-06-28,1,17.52,delivered
ORD-000490,CUST-00647,PROD-0035,2025-08-09,1,78.62,shipped
ORD-000491,CUST-00579,PROD-0043,2026-01-21,1,194.98,delivered
ORD-000492,CUST-00065,PROD-0029,2026-03-06,2,885.56,delivered
ORD-000493,CUST-00292,PROD-0037,2026-04-10,4,1126.0,delivered
ORD-000494,CUST-00025,PROD-0081,2025-12-16,1,283.97,returned
ORD-000495,CUST-00549,PROD-0058,2025-06-11,1,94.09,delivered
ORD-000496,CUST-00001,PROD-0054,2026-01-14,2,654.16,delivered
ORD-000497,CUST-00911,PROD-0039,2025-11-16,2,797.0,shipped
ORD-000498,CUST-00549,PROD-0042,2025-11-29,2,871.2,cancelled
ORD-000499,CUST-00141,PROD-0028,2026-08-05,2,266.56,delivered
ORD-000500,CUST-00744,PROD-0029,2025-03-28,3,1328.34,delivered
ORD-000501,CUST-00648,PROD-0043,2025-02-23,1,194.98,delivered
ORD-000502,CUST-00901,PROD-0003,2025-06-09,3,1230.72,returned
ORD-000503,CUST-00188,PROD-0010,2025-06-11,3,1055.16,delivered
ORD-000504,CUST-00128,PROD-0059,2025-02-20,2,775.76,shipped
ORD-000505,CUST-00201,PROD-0014,2025-03-25,1,137.77,delivered
ORD-000506,CUST-00127,PROD-0076,2025-10-06,1,74.18,returned
ORD-000507,CUST-00257,PROD-0047,2026-03-30,1,84.69,shipped
ORD-000508,CUST-00676,PROD-0042,2026-03-11,1,435.6,shipped
ORD-000509,CUST-00547,PROD-0094,2026-05-13,3,334.5,delivered
ORD-000510,CUST-00194,PROD-0032,2026-03-29,1,92.69,delivered
ORD-000511,CUST-00703,PROD-0032,2026-03-01,1,92.69,delivered
ORD-000512,CUST-00104,PROD-0042,2025-10-07,2,871.2,delivered
ORD-000513,CUST-00535,PROD-0032,2025-08-09,1,92.69,delivered
ORD-000514,CUST-00265,PROD-0026,2026-06-09,1,387.44,delivered
ORD-000515,CUST-00802,PROD-0001,2025-04-27,1,40.56,delivered
ORD-000516,CUST-00942,PROD-0056,2025-12-20,2,93.56,delivered
ORD-000517,CUST-00974,PROD-0002,2026-03-17,1,215.2,delivered
ORD-000518,CUST-00384,PROD-0081,2025-04-24,2,567.94,returned
ORD-000519,CUST-00260,PROD-0030,2025-10-18,1,73.63,processing
ORD-000520,CUST-00414,PROD-0071,2026-05-14,3,264.33,delivered
ORD-000521,CUST-00991,PROD-0052,2026-06-24,1,257.17,shipped
ORD-000522,CUST-00358,PROD-0091,2025-11-12,1,42.5,delivered
ORD-000523,CUST-00075,PROD-0009,2025-02-16,1,178.62,returned
ORD-000524,CUST-00355,PROD-0022,2025-08-14,1,81.18,delivered
ORD-000525,CUST-00584,PROD-0034,2026-02-09,1,298.58,delivered
ORD-000526,CUST-00771,PROD-0049,2025-02-26,1,199.24,delivered
ORD-000527,CUST-00910,PROD-0001,2025-01-08,1,40.56,delivered
ORD-000528,CUST-00188,PROD-0073,2025-07-29,1,373.78,returned
ORD-000529,CUST-00973,PROD-0084,2025-11-05,1,218.42,delivered
ORD-000530,CUST-00685,PROD-0053,2025-08-05,1,243.0,delivered
ORD-000531,CUST-00992,PROD-0083,2025-05-21,2,761.1,delivered
ORD-000532,CUST-00290,PROD-0100,2025-09-19,3,437.19,returned
ORD-000533,CUST-00045,PROD-0040,2025-10-24,1,363.98,delivered
ORD-000534,CUST-00573,PROD-0045,2025-12-02,1,304.55,delivered
ORD-000535,CUST-00083,PROD-0068,2025-05-03,3,685.41,shipped
ORD-000536,CUST-00123,PROD-0009,2025-01-08,1,178.62,delivered
ORD-000537,CUST-00358,PROD-0022,2026-05-25,4,324.72,returned
ORD-000538,CUST-00528,PROD-0018,2026-03-17,1,361.49,delivered
ORD-000539,CUST-00066,PROD-0076,2025-06-29,3,222.54,processing
ORD-000540,CUST-00936,PROD-0043,2025-05-13,1,194.98,delivered
ORD-000541,CUST-00657,PROD-0039,2026-01-25,3,1195.5,delivered
ORD-000542,CUST-00375,PROD-0073,2026-06-30,1,373.78,shipped
ORD-000543,CUST-00162,PROD-0006,2025-08-24,2,116.4,delivered
ORD-000544,CUST-00746,PROD-0083,2026-05-28,1,380.55,shipped
ORD-000545,CUST-00380,PROD-0048,2026-07-27,1,398.28,delivered
ORD-000546,CUST-00656,PROD-0007,2025-12-29,2,599.34,delivered
ORD-000547,CUST-00358,PROD-0080,2025-03-15,1,297.2,delivered
ORD-000548,CUST-00188,PROD-0069,2026-02-11,3,1124.31,delivered
ORD-000549,CUST-00322,PROD-0016,2025-02-13,1,264.99,cancelled
ORD-000550,CUST-00450,PROD-0001,2026-03-23,2,81.12,shipped
ORD-000551,CUST-00474,PROD-0037,2025-01-20,1,281.5,delivered
ORD-000552,CUST-00013,PROD-0083,2026-04-16,4,1522.2,delivered
ORD-000553,CUST-00184,PROD-0037,2025-03-21,3,844.5,delivered
ORD-000554,CUST-00111,PROD-0081,2025-11-17,1,283.97,processing
ORD-000555,CUST-00927,PROD-0064,2026-08-13,3,655.11,shipped
ORD-000556,CUST-00508,PROD-0090,2026-03-16,2,625.22,delivered
ORD-000557,CUST-00290,PROD-0086,2026-08-11,1,289.75,delivered
ORD-000558,CUST-00295,PROD-0062,2026-02-19,2,646.18,returned
ORD-000559,CUST-00451,PROD-0072,2026-03-04,1,323.86,delivered
ORD-000560,CUST-00904,PROD-0061,2025-10-24,2,497.74,cancelled
ORD-000561,CUST-00215,PROD-0033,2025-04-28,1,403.57,delivered
ORD-000562,CUST-00974,PROD-0066,2026-02-19,1,213.16,delivered
ORD-000563,CUST-00632,PROD-0030,2025-01-22,1,73.63,delivered
ORD-000564,CUST-00894,PROD-0020,2025-11-29,1,412.81,delivered
ORD-000565,CUST-00567,PROD-0060,2025-06-25,2,741.5,delivered
ORD-000566,CUST-00027,PROD-0082,2026-04-17,4,665.36,delivered
ORD-000567,CUST-00630,PROD-0074,2026-01-06,1,56.08,delivered
ORD-000568,CUST-00733,PROD-0024,2025-04-01,1,359.45,delivered
ORD-000569,CUST-00231,PROD-0004,2026-03-24,2,495.9,shipped
ORD-000570,CUST-00565,PROD-0037,2025-04-19,1,281.5,processing
ORD-000571,CUST-00807,PROD-0004,2025-09-07,1,247.95,delivered
ORD-000572,CUST-00321,PROD-0077,2026-03-23,1,164.4,shipped
ORD-000573,CUST-00913,PROD-0089,2026-02-15,1,154.4,delivered
ORD-000574,CUST-00233,PROD-0077,2026-06-21,1,164.4,shipped
ORD-000575,CUST-00670,PROD-0018,2025-03-22,2,722.98,delivered
ORD-000576,CUST-00437,PROD-0088,2026-02-10,1,308.17,delivered
ORD-000577,CUST-00781,PROD-0066,2025-11-14,3,639.48,processing
ORD-000578,CUST-00533,PROD-0048,2025-12-14,1,398.28,delivered
ORD-000579,CUST-00403,PROD-0033,2025-08-15,1,403.57,delivered
ORD-000580,CUST-00053,PROD-0058,2025-12-08,2,188.18,delivered
ORD-000581,CUST-00787,PROD-0083,2025-06-22,1,380.55,returned
ORD-000582,CUST-00313,PROD-0073,2025-03-20,1,373.78,processing
ORD-000583,CUST-00281,PROD-0028,2026-06-07,2,266.56,delivered
ORD-000584,CUST-00726,PROD-0035,2025-04-27,1,78.62,delivered
ORD-000585,CUST-00031,PROD-0010,2026-06-28,2,703.44,delivered
ORD-000586,CUST-00337,PROD-0065,2026-06-07,1,371.88,delivered
ORD-000587,CUST-00183,PROD-0042,2025-07-18,2,871.2,processing
ORD-000588,CUST-00023,PROD-0085,2025-12-24,1,440.85,delivered
ORD-000589,CUST-00544,PROD-0009,2025-12-26,1,178.62,delivered
ORD-000590,CUST-00446,PROD-0060,2025-06-01,4,1483.0,shipped
ORD-000591,CUST-00074,PROD-0015,2025-08-30,2,718.54,delivered
ORD-000592,CUST-00010,PROD-0099,2025-04-16,1,236.54,returned
ORD-000593,CUST-00484,PROD-0057,2025-05-30,1,332.4,processing
ORD-000594,CUST-00456,PROD-0069,2025-09-20,1,374.77,delivered
ORD-000595,CUST-00566,PROD-0022,2025-07-22,2,162.36,delivered
ORD-000596,CUST-00564,PROD-0064,2025-06-27,2,436.74,delivered
ORD-000597,CUST-00660,PROD-0041,2025-06-06,2,466.56,returned
ORD-000598,CUST-00160,PROD-0087,2025-03-19,1,67.3,cancelled
ORD-000599,CUST-00882,PROD-0071,2025-07-01,2,176.22,delivered
ORD-000600,CUST-00014,PROD-0056,2026-05-21,1,46.78,shipped
ORD-000601,CUST-00178,PROD-0023,2026-04-21,1,316.8,returned
ORD-000602,CUST-00412,PROD-0025,2026-08-01,1,150.74,delivered
ORD-000603,CUST-00878,PROD-0091,2026-04-05,3,127.5,delivered
ORD-000604,CUST-00053,PROD-0006,2026-08-02,2,116.4,delivered
ORD-000605,CUST-00408,PROD-0034,2025-11-27,1,298.58,delivered
ORD-000606,CUST-00847,PROD-0063,2025-11-20,2,299.38,delivered
ORD-000607,CUST-00022,PROD-0009,2025-06-04,3,535.86,returned
ORD-000608,CUST-00030,PROD-0060,2026-03-27,1,370.75,delivered
ORD-000609,CUST-00703,PROD-0049,2025-03-11,1,199.24,delivered
ORD-000610,CUST-00260,PROD-0097,2026-04-26,4,1174.32,delivered
ORD-000611,CUST-00205,PROD-0051,2026-03-29,2,35.04,delivered
ORD-000612,CUST-00059,PROD-0060,2025-11-07,1,370.75,delivered
ORD-000613,CUST-00471,PROD-0070,2025-10-09,1,158.82,delivered
ORD-000614,CUST-00776,PROD-0037,2025-02-27,1,281.5,shipped
ORD-000615,CUST-00466,PROD-0031,2025-12-27,1,100.48,delivered
ORD-000616,CUST-00012,PROD-0098,2026-06-04,3,948.12,delivered
ORD-000617,CUST-00631,PROD-0041,2025-03-17,1,233.28,delivered
ORD-000618,CUST-00927,PROD-0062,2025-11-14,3,969.27,delivered
ORD-000619,CUST-00974,PROD-0093,2026-04-18,1,386.81,shipped
ORD-000620,CUST-00290,PROD-0058,2026-04-08,1,94.09,delivered
ORD-000621,CUST-00850,PROD-0014,2025-02-08,1,137.77,delivered
ORD-000622,CUST-00760,PROD-0036,2025-02-28,2,409.72,delivered
ORD-000623,CUST-00354,PROD-0036,2026-01-13,1,204.86,delivered
ORD-000624,CUST-00639,PROD-0079,2025-10-21,2,679.98,delivered
ORD-000625,CUST-00075,PROD-0008,2025-03-20,1,372.08,delivered
ORD-000626,CUST-00873,PROD-0026,2025-04-03,1,387.44,delivered
ORD-000627,CUST-00716,PROD-0036,2026-06-04,1,204.86,shipped
ORD-000628,CUST-00561,PROD-0048,2026-01-29,1,398.28,delivered
ORD-000629,CUST-00591,PROD-0085,2026-04-19,2,881.7,delivered
ORD-000630,CUST-00441,PROD-0028,2026-07-22,1,133.28,processing
ORD-000631,CUST-00991,PROD-0068,2025-02-12,1,228.47,delivered
ORD-000632,CUST-00241,PROD-0062,2026-04-06,1,323.09,delivered
ORD-000633,CUST-00861,PROD-0080,2026-08-09,1,297.2,delivered
ORD-000634,CUST-00154,PROD-0086,2025-07-12,1,289.75,delivered
ORD-000635,CUST-00786,PROD-0076,2025-11-26,1,74.18,delivered
ORD-000636,CUST-00096,PROD-0080,2026-05-03,2,594.4,delivered
ORD-000637,CUST-00726,PROD-0051,2026-05-29,1,17.52,delivered
ORD-000638,CUST-00294,PROD-0042,2025-06-04,1,435.6,delivered
ORD-000639,CUST-00209,PROD-0029,2025-03-05,1,442.78,delivered
ORD-000640,CUST-00343,PROD-0082,2026-04-07,3,499.02,delivered
ORD-000641,CUST-00088,PROD-0010,2025-04-16,2,703.44,returned
ORD-000642,CUST-00818,PROD-0039,2025-12-18,2,797.0,shipped
ORD-000643,CUST-00776,PROD-0082,2025-03-28,1,166.34,returned
ORD-000644,CUST-00937,PROD-0001,2026-06-01,1,40.56,processing
ORD-000645,CUST-00390,PROD-0039,2025-06-26,4,1594.0,delivered
ORD-000646,CUST-00325,PROD-0021,2025-02-10,2,490.94,delivered
ORD-000647,CUST-00940,PROD-0065,2025-09-11,1,371.88,delivered
ORD-000648,CUST-00889,PROD-0015,2026-03-25,2,718.54,shipped
ORD-000649,CUST-00832,PROD-0004,2026-03-26,2,495.9,returned
ORD-000650,CUST-00157,PROD-0060,2026-06-21,1,370.75,delivered
ORD-000651,CUST-00668,PROD-0061,2026-06-20,1,248.87,delivered
ORD-000652,CUST-00651,PROD-0020,2025-06-12,1,412.81,delivered
ORD-000653,CUST-00633,PROD-0010,2026-01-08,1,351.72,returned
ORD-000654,CUST-00577,PROD-0087,2026-01-17,2,134.6,delivered
ORD-000655,CUST-00619,PROD-0034,2025-10-17,1,298.58,delivered
ORD-000656,CUST-00659,PROD-0048,2026-02-01,2,796.56,delivered
ORD-000657,CUST-00137,PROD-0033,2026-02-23,4,1614.28,delivered
ORD-000658,CUST-00923,PROD-0098,2025-12-13,1,316.04,delivered
ORD-000659,CUST-00674,PROD-0061,2025-02-23,1,248.87,delivered
ORD-000660,CUST-00428,PROD-0010,2025-12-09,2,703.44,delivered
ORD-000661,CUST-00452,PROD-0054,2025-03-09,2,654.16,processing
ORD-000662,CUST-00612,PROD-0084,2025-12-04,2,436.84,delivered
ORD-000663,CUST-00850,PROD-0065,2025-04-07,1,371.88,delivered
ORD-000664,CUST-00911,PROD-0077,2026-07-26,1,164.4,returned
ORD-000665,CUST-00819,PROD-0001,2026-01-31,1,40.56,cancelled
ORD-000666,CUST-00141,PROD-0005,2025-10-18,4,920.16,delivered
ORD-000667,CUST-00083,PROD-0080,2025-09-16,1,297.2,delivered
ORD-000668,CUST-00177,PROD-0015,2025-06-03,3,1077.81,shipped
ORD-000669,CUST-00198,PROD-0028,2025-12-08,1,133.28,delivered
ORD-000670,CUST-00624,PROD-0095,2025-03-25,4,1514.48,processing
ORD-000671,CUST-00568,PROD-0023,2025-05-25,2,633.6,delivered
ORD-000672,CUST-00972,PROD-0017,2025-12-25,1,289.95,delivered
ORD-000673,CUST-00691,PROD-0098,2025-11-14,1,316.04,delivered
ORD-000674,CUST-00421,PROD-0013,2026-02-06,1,241.22,processing
ORD-000675,CUST-00401,PROD-0014,2025-05-13,1,137.77,delivered
ORD-000676,CUST-00698,PROD-0011,2025-03-28,1,434.44,delivered
ORD-000677,CUST-00471,PROD-0028,2025-11-14,1,133.28,processing
ORD-000678,CUST-00218,PROD-0042,2026-07-27,1,435.6,processing
ORD-000679,CUST-00925,PROD-0096,2026-01-21,2,268.64,delivered
ORD-000680,CUST-00929,PROD-0099,2025-12-03,1,236.54,shipped
ORD-000681,CUST-00828,PROD-0061,2025-05-11,1,248.87,delivered
ORD-000682,CUST-00987,PROD-0064,2026-06-24,2,436.74,delivered
ORD-000683,CUST-00729,PROD-0031,2025-04-06,1,100.48,delivered
ORD-000684,CUST-00632,PROD-0081,2026-03-10,3,851.91,shipped
ORD-000685,CUST-00951,PROD-0073,2026-06-05,2,747.56,delivered
ORD-000686,CUST-00906,PROD-0010,2026-01-06,1,351.72,delivered
ORD-000687,CUST-00175,PROD-0008,2025-01-19,1,372.08,delivered
ORD-000688,CUST-00023,PROD-0021,2026-01-07,2,490.94,delivered
ORD-000689,CUST-00725,PROD-0077,2025-11-13,1,164.4,returned
ORD-000690,CUST-00917,PROD-0059,2025-07-04,1,387.88,delivered
ORD-000691,CUST-00235,PROD-0050,2025-08-08,1,83.06,delivered
ORD-000692,CUST-00013,PROD-0069,2025-12-16,1,374.77,returned
ORD-000693,CUST-00101,PROD-0070,2026-05-13,1,158.82,processing
ORD-000694,CUST-00929,PROD-0030,2025-07-16,1,73.63,processing
ORD-000695,CUST-00536,PROD-0095,2025-08-20,1,378.62,delivered
ORD-000696,CUST-00876,PROD-0017,2025-05-21,2,579.9,delivered
ORD-000697,CUST-00523,PROD-0075,2025-06-08,1,117.06,delivered
ORD-000698,CUST-00785,PROD-0020,2025-03-21,1,412.81,shipped
ORD-000699,CUST-00452,PROD-0048,2025-10-30,1,398.28,delivered
ORD-000700,CUST-00431,PROD-0073,2025-04-14,1,373.78,delivered
ORD-000701,CUST-00793,PROD-0002,2026-06-04,1,215.2,delivered
ORD-000702,CUST-00606,PROD-0037,2026-07-07,1,281.5,delivered
ORD-000703,CUST-00713,PROD-0001,2026-06-24,1,40.56,delivered
ORD-000704,CUST-00533,PROD-0004,2025-02-08,2,495.9,returned
ORD-000705,CUST-00852,PROD-0100,2025-12-11,1,145.73,delivered
ORD-000706,CUST-00979,PROD-0054,2025-05-15,1,327.08,delivered
ORD-000707,CUST-00723,PROD-0025,2026-01-21,1,150.74,delivered
ORD-000708,CUST-00652,PROD-0003,2025-06-07,1,410.24,delivered
ORD-000709,CUST-00293,PROD-0009,2025-06-16,2,357.24,delivered
ORD-000710,CUST-00810,PROD-0086,2025-07-05,2,579.5,delivered
ORD-000711,CUST-00913,PROD-0087,2025-06-19,1,67.3,delivered
ORD-000712,CUST-00101,PROD-0076,2026-03-25,1,74.18,delivered
ORD-000713,CUST-00502,PROD-0074,2025-02-14,1,56.08,cancelled
ORD-000714,CUST-00304,PROD-0034,2026-02-25,3,895.74,processing
ORD-000715,CUST-00871,PROD-0043,2026-01-09,1,194.98,processing
ORD-000716,CUST-00540,PROD-0074,2025-09-01,4,224.32,shipped
ORD-000717,CUST-00553,PROD-0094,2026-03-31,2,223.0,delivered
ORD-000718,CUST-00355,PROD-0022,2025-10-19,2,162.36,shipped
ORD-000719,CUST-00303,PROD-0070,2026-04-05,1,158.82,delivered
ORD-000720,CUST-00496,PROD-0002,2025-08-28,1,215.2,processing
ORD-000721,CUST-00658,PROD-0094,2026-07-01,1,111.5,delivered
ORD-000722,CUST-00768,PROD-0066,2025-09-02,1,213.16,shipped
ORD-000723,CUST-00974,PROD-0032,2025-11-13,1,92.69,returned
ORD-000724,CUST-00227,PROD-0016,2026-04-26,3,794.97,delivered
ORD-000725,CUST-00236,PROD-0076,2025-07-18,1,74.18,returned
ORD-000726,CUST-00873,PROD-0001,2026-01-12,1,40.56,cancelled
ORD-000727,CUST-00892,PROD-0072,2026-08-08,1,323.86,delivered
ORD-000728,CUST-00455,PROD-0048,2026-03-28,2,796.56,delivered
ORD-000729,CUST-00013,PROD-0050,2026-04-18,2,166.12,shipped
ORD-000730,CUST-00210,PROD-0013,2025-10-16,1,241.22,delivered
ORD-000731,CUST-00741,PROD-0015,2026-01-27,1,359.27,delivered
